aqi,co,co_8hr,county,latitude,longitude,no,no2,nox,o3,o3_8hr,pm10,pm10_avg,pm2.5,pm2.5_avg,pollutant,publish_time,publishtime,site_name,siteid,sitename,so2,so2_avg,status,wind_direc,wind_speed
67,0.33,0.3,高雄市,22.608711,120.312017,1.1,12,13.2,26,33,39,30,25,18.2,細懸浮微粒,,2026/03/28 03:00:00,,71,復興,1.4,1,普通,275,1.3
64,0.28,0.3,南投縣,23.968842,120.967903,1.2,7,8.4,10,22,21,24,18,17.1,細懸浮微粒,,2026/03/28 03:00:00,,72,埔里,0.9,1,普通,288,0.8
64,0.15,0.1,連江縣,26.153736,119.952724,0.7,3,4.5,56,59,29,26,11,13.2,臭氧八小時,,2026/03/28 03:00:00,,75,馬祖,0.4,0,普通,331,2.3
63,0.25,0.2,金門縣,24.432133,118.312256,0.3,5,6,49,54,20,21,18,17,細懸浮微粒,,2026/03/28 03:00:00,,77,金門,0.9,1,普通,63,1.6
51,0.19,0.2,澎湖縣,23.569031,119.566158,0.3,1,1.6,59,55,18,17,0,9.2,臭氧八小時,,2026/03/28 03:00:00,,78,馬公,0.4,0,普通,11,2.8
41,0.24,0.2,臺東縣,23.045083,121.161933,1,2,3,37,39,17,16,11,10.2,,,2026/03/28 03:00:00,,80,關山,0.6,0,良好,20,1.1
61,0.28,0.2,雲林縣,23.753506,120.251825,0.2,6,6.8,35,43,27,28,18,16.1,細懸浮微粒,,2026/03/28 03:00:00,,83,麥寮,1.2,1,普通,3,3.8
64,0.15,0.1,新北市,25.29681695,121.53656894,0,1,1.1,59,59,17,16,9,7.6,臭氧八小時,,2026/03/28 03:00:00,,84,富貴角,0,0,普通,43,8.7
54,0.28,0.2,彰化縣,23.85493056,120.26964167,0.9,6,7.4,36,46,25,26,20,13.7,細懸浮微粒,,2026/03/28 03:00:00,,85,大城,1.2,0,普通,77,3.8
77,0.35,0.4,臺中市,24.1589,120.6567111,2.8,11,14.2,16,21,21,26,20,21.9,細懸浮微粒,,2026/03/28 03:00:00,,88,臺灣大道,0.7,0,普通,324,0.8
72,0.3,0.3,彰化縣,23.9615945,120.5631893,1.1,10,11.3,21,28,26,25,21,20.3,細懸浮微粒,,2026/03/28 03:00:00,,139,員林,2.2,2,普通,329,0.4
63,0.28,0.3,臺南市,22.98522502,120.22216042,0.9,7,8.2,35,39,35,28,26,17,細懸浮微粒,,2026/03/28 03:00:00,,140,林森,0.8,1,普通,106,1
74,0.28,0.3,南投縣,23.71867609,120.7944772,1.5,6,7.6,38,30,36,33,23,20.9,細懸浮微粒,,2026/03/28 03:00:00,,203,南投（鹿谷）,0.6,0,普通,206,0.6
57,0.27,0.2,屏東縣,22.35222,120.37722,0.7,6,7.5,35,41,22,26,13,14.8,細懸浮微粒,,2026/03/28 03:00:00,,204,屏東（琉球）,0.9,0,普通,314,2.7
46,0.25,0.3,新北市,24.94902778,121.38352778,1,12,13.9,35,31,14,16,9,11.4,,,2026/03/28 03:00:00,,311,新北（樹林）,0.2,0,良好,175,0
42,0.21,0.2,屏東縣,22.260899,120.651472,0.3,2,2.6,37,43,13,18,10,10.5,,,2026/03/28 03:00:00,,313,屏東（枋山）,0.2,0,良好,100,2.3
46,0.2,0.2,基隆市,25.129167,121.760056,1,2,3.2,51,50,16,10,5,6,,,2026/03/28 04:00:00,,1,基隆,1,0,良好,74,0.5
35,0.17,0.2,新北市,25.06624,121.64081,0.2,5,5.5,45,38,12,11,5,6.5,,,2026/03/28 04:00:00,,2,汐止,0.7,0,良好,73,1.5
44,0.21,0.2,新北市,24.977222,121.537778,0.1,5,5.4,32,33,9,15,7,10.8,,,2026/03/28 04:00:00,,4,新店,1,0,良好,124,1.4
37,0.21,0.2,新北市,24.982528,121.451861,0.2,4,4.4,42,40,10,13,1,6.3,,,2026/03/28 04:00:00,,5,土城,0.7,0,良好,138,1
34,0.28,0.3,新北市,25.012972,121.458667,1.1,7,8.6,34,37,12,10,8,8.1,,,2026/03/28 04:00:00,,6,板橋,1.2,1,良好,120,0.6
44,0.2,0.3,新北市,25.037972,121.4325,0.3,8,8.4,39,25,17,23,7,10.9,,,2026/03/28 04:00:00,,7,新莊,0.5,0,良好,71,0.8
30,0.22,0.3,新北市,25.06895,121.481028,0,6,6.6,38,32,11,13,2,7.2,,,2026/03/28 04:00:00,,8,菜寮,0.4,0,良好,138,1.1
39,0.18,0.2,新北市,25.07798949,121.36548982,0,2,2.5,48,42,11,8,4,5.7,,,2026/03/28 04:00:00,,9,林口,0.8,1,良好,51,2
38,0.17,0.2,新北市,25.1645,121.449239,1.1,1,3,48,41,9,9,6,4.3,,,2026/03/28 04:00:00,,10,淡水,0.9,0,良好,,
28,0.27,0.3,臺北市,25.10334003,121.51666356,0.5,6,6.9,30,29,18,17,5,6.3,,,2026/03/28 04:00:00,,11,士林,1,1,良好,160,0.8
34,0.26,0.3,臺北市,25.062361,121.526528,0.5,8,8.6,39,35,15,13,7,8.5,,,2026/03/28 04:00:00,,12,中山,0.5,0,良好,122,1.7
35,0.3,0.3,臺北市,25.046503,121.507972,0.6,9,10.1,36,32,9,11,7,8.7,,,2026/03/28 04:00:00,,13,萬華,1.1,0,良好,97,1
38,0.19,0.2,臺北市,25.020608,121.529556,0.5,4,5.1,43,41,6,8,6,4.2,,,2026/03/28 04:00:00,,14,古亭,1.1,1,良好,84,0.4
34,0.2,0.2,臺北市,25.05,121.578611,1.2,3,5.1,43,37,8,9,5,4.9,,,2026/03/28 04:00:00,,15,松山,1.4,1,良好,70,1.2
39,0.37,0.5,臺北市,25.06331455,121.51342074,2.1,13,15.7,28,22,9,12,8,9.6,,,2026/03/28 04:00:00,,16,大同,0.9,0,良好,-,-
38,0.22,0.3,桃園市,24.9947107,121.30500531,1,5,6.6,41,33,11,15,2,9.5,,,2026/03/28 04:00:00,,17,桃園,0.3,0,良好,69,1.7
39,0.2,0.2,桃園市,25.06100357,121.20251473,1.2,11,12.3,44,42,20,15,6,5.4,,,2026/03/28 04:00:00,,18,大園,1.5,0,良好,61,3.8
44,0.19,0.2,桃園市,25.03556747,121.08283092,0.4,5,5.5,49,47,22,15,6,6.6,,,2026/03/28 04:00:00,,19,觀音,0.7,0,良好,63,3.9
46,0.24,0.3,桃園市,24.952786,121.203986,0.7,7,8.2,42,30,14,22,8,11.4,,,2026/03/28 04:00:00,,20,平鎮,0.3,0,良好,69,0.9
60,0.25,0.2,桃園市,24.86400048,121.21645772,0,8,8.1,35,32,15,24,14,15.7,細懸浮微粒,,2026/03/28 04:00:00,,21,龍潭,0.1,0,普通,60,3.2
38,0.18,0.2,新竹縣,24.90009696,121.03886894,0.7,2,3.7,49,41,12,18,4,8.2,,,2026/03/28 04:00:00,,22,湖口,0.7,1,良好,22,2.8
50,0.2,0.2,新竹縣,24.74091408,121.08895493,0.7,3,4.2,40,34,8,14,8,12.3,,,2026/03/28 04:00:00,,23,竹東,0.6,0,良好,151,0.6
50,0.22,0.3,新竹市,24.8056356,120.97236752,0.3,6,6.8,44,34,12,23,6,12.3,,,2026/03/28 04:00:00,,24,新竹,0.9,1,良好,25,1.6
65,0.26,0.3,苗栗縣,24.69690679,120.89869286,0.5,12,12.8,31,26,23,26,14,17.7,細懸浮微粒,,2026/03/28 04:00:00,,25,頭份,1.3,1,普通,20,1.3
60,0.21,0.2,苗栗縣,24.56499183,120.82011468,1.3,4,5.4,37,29,8,18,8,15.7,細懸浮微粒,,2026/03/28 04:00:00,,26,苗栗,1.9,1,普通,19,2.2
35,0.25,0.2,苗栗縣,24.38248443,120.75956754,0.6,3,3.7,19,23,8,12,5,8.7,,,2026/03/28 04:00:00,,27,三義,0.2,0,良好,26,1.6
55,0.26,0.2,臺中市,24.25699731,120.74252414,1.1,6,7.4,10,21,17,18,11,13.9,細懸浮微粒,,2026/03/28 04:00:00,,28,豐原,0.9,1,普通,335,0.7
63,0.25,0.2,臺中市,24.225628,120.568794,0,6,6,26,26,18,26,12,17,細懸浮微粒,,2026/03/28 04:00:00,,29,沙鹿,0.3,0,普通,336,2.3
70,0.33,0.3,臺中市,24.09961111,120.67844444,0,10,10.3,11,17,23,25,24,19.6,細懸浮微粒,,2026/03/28 04:00:00,,30,大里,1.3,1,普通,260,1.7
62,0.32,0.3,臺中市,24.151958,120.641092,1.3,10,11.9,13,20,22,23,14,16.6,細懸浮微粒,,2026/03/28 04:00:00,,31,忠明,1.6,1,普通,300,2.1
61,0.28,0.2,臺中市,24.162197,120.616917,1.4,8,9.8,17,22,18,24,15,16.2,細懸浮微粒,,2026/03/28 04:00:00,,32,西屯,1.5,0,普通,347,1.2
66,0.26,0.2,彰化縣,24.066,120.541519,1.3,8,10,20,25,22,23,18,17.8,細懸浮微粒,,2026/03/28 04:00:00,,33,彰化,0.5,1,普通,347,1.6
64,0.25,0.3,彰化縣,24.131672,120.469061,1,10,12,31,32,24,25,17,17.1,細懸浮微粒,,2026/03/28 04:00:00,,34,線西,1.1,1,普通,36,3.4
73,0.32,0.3,彰化縣,23.925175,120.409653,0.5,5,5.5,31,32,26,32,17,20.4,細懸浮微粒,,2026/03/28 04:00:00,,35,二林,1.7,1,普通,348,1.7
81,0.31,0.3,南投縣,23.913,120.685306,0.8,10,11.1,11,20,32,29,25,23.6,細懸浮微粒,,2026/03/28 04:00:00,,36,南投,0,0,普通,185,1.3
100,0.3,0.2,雲林縣,23.711853,120.544994,0,9,9.9,16,28,58,45,42,30.4,細懸浮微粒,,2026/03/28 04:00:00,,37,斗六,1.2,1,普通,322,0.5
78,0.39,0.3,雲林縣,23.757547,120.348742,0,6,6.3,29,32,29,32,23,22.3,細懸浮微粒,,2026/03/28 04:00:00,,38,崙背,1.7,1,普通,300,1.5
78,0.42,0.3,嘉義縣,23.554839,120.345531,1,8,10,23,33,35,30,31,22.5,細懸浮微粒,,2026/03/28 04:00:00,,39,新港,1.5,1,普通,302,1.3
80,0.32,0.2,嘉義縣,23.46538,120.2478,1,9,10.1,28,35,26,31,25,23,細懸浮微粒,,2026/03/28 04:00:00,,40,朴子,1.1,1,普通,344,1.4
55,0.28,0.2,雲林縣,23.702175,120.19933333,0.3,5,5.8,38,43,24,23,11,14,細懸浮微粒,,2026/03/28 04:00:00,,41,臺西,0.6,1,普通,10,4.2
91,0.31,0.3,嘉義市,23.46477865,120.44125148,0.3,10,11,17,27,45,37,36,27.1,細懸浮微粒,,2026/03/28 04:00:00,,42,嘉義,1.5,1,普通,348,1.5
80,0.38,0.3,臺南市,23.305633,120.31725,1.7,7,9.6,26,32,32,35,26,23.2,細懸浮微粒,,2026/03/28 04:00:00,,43,新營,1.2,1,普通,0,1.7
72,0.31,0.2,臺南市,23.11337642,120.29740529,0,8,7.9,26,35,57,40,26,20,細懸浮微粒,,2026/03/28 04:00:00,,44,善化,1.5,1,普通,355,2.3
72,0.36,0.2,臺南市,23.048197,120.2175,1.2,6,7.4,28,40,42,29,32,20.1,細懸浮微粒,,2026/03/28 04:00:00,,45,安南,1.6,0,普通,309,2.1
58,0.28,0.2,臺南市,22.98928311,120.21947897,0.6,8,9.1,29,38,41,29,24,15,細懸浮微粒,,2026/03/28 04:00:00,,46,臺南,1.8,1,普通,359,2.4
55,0.38,0.2,高雄市,22.883583,120.530542,0.3,5,5.9,22,34,30,23,18,14,細懸浮微粒,,2026/03/28 04:00:00,,47,美濃,0.4,0,普通,280,0.4
74,0.3,0.2,高雄市,22.757506,120.305689,0.8,8,9,26,30,42,33,28,20.8,細懸浮微粒,,2026/03/28 04:00:00,,48,橋頭,1.4,1,普通,23,1.7
77,0.33,0.3,高雄市,22.689056,120.332631,0.3,9,9.5,27,31,42,34,29,22,細懸浮微粒,,2026/03/28 04:00:00,,49,仁武,2.3,1,普通,339,1.7
77,0.36,0.4,高雄市,22.628126,120.357422,0,11,11.2,24,29,33,32,25,22,細懸浮微粒,,2026/03/28 04:00:00,,50,鳳山,1.8,1,普通,283,1.2
74,0.34,0.2,高雄市,22.56413611,120.425311,0.4,8,8.5,25,32,42,38,26,20.8,細懸浮微粒,,2026/03/28 04:00:00,,51,大寮,1.6,1,普通,329,1.9
72,0.41,0.3,高雄市,22.4795,120.41175,0.7,14,15,18,25,50,40,21,20.1,細懸浮微粒,,2026/03/28 04:00:00,,52,林園,1.1,1,普通,350,1.8
69,0.27,0.2,高雄市,22.733667,120.328289,0.2,8,8.8,27,33,41,37,22,19,細懸浮微粒,,2026/03/28 04:00:00,,53,楠梓,1.5,1,普通,24,1.4
67,0.39,0.3,高雄市,22.674861,120.292917,0.5,11,12.3,25,32,37,32,26,18.3,細懸浮微粒,,2026/03/28 04:00:00,,54,左營,1.3,1,普通,354,2.2
66,0.34,0.3,高雄市,22.63390278,120.28676111,1.2,12,13.4,26,33,30,36,20,17.8,細懸浮微粒,,2026/03/28 04:00:00,,56,前金,1.1,0,普通,331,2.8
71,0.37,0.3,高雄市,22.6044507,120.30833356,0.7,10,11.7,25,32,48,40,29,19.8,細懸浮微粒,,2026/03/28 04:00:00,,57,前鎮,1.2,0,普通,9,1.9
77,0.36,0.3,高雄市,22.565833,120.337736,1.1,13,14.5,24,31,43,34,28,22,細懸浮微粒,,2026/03/28 04:00:00,,58,小港,2.6,1,普通,311,1.8
63,0.26,0.2,屏東縣,22.673081,120.488033,0.7,6,7.5,25,34,35,29,21,16.8,細懸浮微粒,,2026/03/28 04:00:00,,59,屏東,1,1,普通,326,1
64,0.25,0.2,屏東縣,22.523108,120.561175,0.6,7,7.7,25,31,40,37,22,17.3,細懸浮微粒,,2026/03/28 04:00:00,,60,潮州,0.9,0,普通,26,0.9
40,0.2,0.2,屏東縣,21.958069,120.788928,0.6,0,1.1,40,43,14,15,7,8.3,,,2026/03/28 04:00:00,,61,恆春,0.3,0,良好,26,2.3
42,0.21,0.2,臺東縣,22.755358,121.15045,1.1,1,3.1,34,35,17,16,13,10.5,,,2026/03/28 04:00:00,,62,臺東,0.9,0,良好,316,0.8
39,0.27,0.3,花蓮縣,23.971306,121.599769,0,2,2.5,37,42,15,15,8,9.6,,,2026/03/28 04:00:00,,63,花蓮,0.5,1,良好,227,1.5
49,0.21,0.2,臺北市,25.182722,121.529583,0.4,1,1.4,53,53,4,4,0,1.3,,,2026/03/28 04:00:00,,64,陽明,0.7,1,良好,,
32,0.24,0.2,宜蘭縣,24.747917,121.746394,0.3,3,3.9,18,32,17,14,10,8,,,2026/03/28 04:00:00,,65,宜蘭,0.8,0,良好,29,0.9
35,0.25,0.2,宜蘭縣,24.632203,121.792928,0.5,4,4.9,22,35,8,12,10,8.8,,,2026/03/28 04:00:00,,66,冬山,0.4,0,良好,251,0.2
53,0.52,0.7,新北市,25.072611,121.493806,27.8,25,53.5,18,14,20,21,5,9.1,二氧化氮,,2026/03/28 04:00:00,,67,三重,0.6,0,普通,-,-
54,0.23,0.4,桃園市,24.953278,121.221667,0.4,6,7.2,39,23,16,25,7,13.5,細懸浮微粒,,2026/03/28 04:00:00,,68,中壢,0.6,0,普通,327,0.4
80,0.3,0.3,南投縣,23.756389,120.677306,0.5,13,13.8,10,22,38,32,28,23.1,細懸浮微粒,,2026/03/28 04:00:00,,69,竹山,1.4,1,普通,94,0.5
37,0.23,0.3,新北市,25.017,121.516306,0.5,5,5.7,39,40,14,13,10,8.1,,,2026/03/28 04:00:00,,70,永和,0.8,0,良好,102,1
73,0.36,0.3,高雄市,22.608711,120.312017,1.1,11,12.9,25,31,39,32,31,20.5,細懸浮微粒,,2026/03/28 04:00:00,,71,復興,1.5,1,普通,278,1.2
63,0.27,0.3,南投縣,23.968842,120.967903,1.3,6,8.3,9,18,29,24,17,17,細懸浮微粒,,2026/03/28 04:00:00,,72,埔里,1,1,普通,142,0.6
64,0.16,0.1,連江縣,26.153736,119.952724,0.6,3,4.1,58,59,33,28,14,13.5,臭氧八小時,,2026/03/28 04:00:00,,75,馬祖,0.3,0,普通,332,2.2
61,0.28,0.2,金門縣,24.432133,118.312256,0.4,5,5.8,48,53,18,21,16,16.2,細懸浮微粒,,2026/03/28 04:00:00,,77,金門,0.9,1,普通,69,1.4
54,0.2,0.2,澎湖縣,23.569031,119.566158,0.4,1,1.6,58,56,14,17,6,8.2,臭氧八小時,,2026/03/28 04:00:00,,78,馬公,0.4,0,普通,25,4.1
40,0.23,0.2,臺東縣,23.045083,121.161933,0.8,1,2.8,35,38,20,17,11,9.9,,,2026/03/28 04:00:00,,80,關山,0.5,0,良好,18,1.4
63,0.27,0.2,雲林縣,23.753506,120.251825,0.6,7,7.8,35,41,21,26,21,17,細懸浮微粒,,2026/03/28 04:00:00,,83,麥寮,1.3,1,普通,0,3.5
64,0.16,0.1,新北市,25.29681695,121.53656894,0,1,1.3,60,59,22,16,8,7.7,臭氧八小時,,2026/03/28 04:00:00,,84,富貴角,0,0,普通,57,7.4
53,0.26,0.2,彰化縣,23.85493056,120.26964167,0.9,6,7.1,38,44,28,26,12,13.2,細懸浮微粒,,2026/03/28 04:00:00,,85,大城,0.9,0,普通,99,3.7
77,0.4,0.4,臺中市,24.1589,120.6567111,5.4,14,19.5,10,19,19,24,21,22,細懸浮微粒,,2026/03/28 04:00:00,,88,臺灣大道,1.2,0,普通,289,0.8
75,0.3,0.3,彰化縣,23.9615945,120.5631893,1.1,10,11.6,15,24,30,26,25,21.2,細懸浮微粒,,2026/03/28 04:00:00,,139,員林,2.5,2,普通,309,1.4
70,0.33,0.3,臺南市,22.98522502,120.22216042,0.8,8,9.3,29,37,40,30,31,19.5,細懸浮微粒,,2026/03/28 04:00:00,,140,林森,0.9,1,普通,42,1.3
74,0.28,0.2,南投縣,23.71867609,120.7944772,1.5,6,7.9,32,29,36,34,21,20.8,細懸浮微粒,,2026/03/28 04:00:00,,203,南投（鹿谷）,0.8,0,普通,150,0.7
60,0.31,0.2,屏東縣,22.35222,120.37722,0.8,7,8.2,29,38,36,27,21,15.9,細懸浮微粒,,2026/03/28 04:00:00,,204,屏東（琉球）,1,0,普通,318,2.2
44,0.21,0.3,新北市,24.94902778,121.38352778,0.6,8,9.1,40,33,10,15,8,10.9,,,2026/03/28 04:00:00,,311,新北（樹林）,0.2,0,良好,103,0.9
42,0.2,0.2,屏東縣,22.260899,120.651472,0.4,2,2.6,34,41,17,18,11,10.3,,,2026/03/28 04:00:00,,313,屏東（枋山）,0.2,0,良好,92,2.6
46,0.2,0.2,基隆市,25.129167,121.760056,0.9,2,3.1,52,50,13,11,3,5.6,,,2026/03/28 05:00:00,,1,基隆,0.9,0,良好,59,0.4
37,0.18,0.2,新北市,25.06624,121.64081,0.4,5,6.2,46,40,9,11,3,5.7,,,2026/03/28 05:00:00,,2,汐止,0.7,0,良好,87,1
40,0.18,0.2,新北市,24.977222,121.537778,0.1,3,4.1,45,34,12,14,7,9.9,,,2026/03/28 05:00:00,,4,新店,1,0,良好,63,0.7
37,0.2,0.2,新北市,24.982528,121.451861,0.3,3,3.8,46,40,11,12,2,4.7,,,2026/03/28 05:00:00,,5,土城,0.8,0,良好,37,0.9
34,0.25,0.3,新北市,25.012972,121.458667,1.1,6,7.4,38,37,18,11,11,8.5,,,2026/03/28 05:00:00,,6,板橋,0.9,1,良好,137,0.6
41,0.22,0.3,新北市,25.037972,121.4325,0.4,6,7.1,38,27,15,21,7,10.1,,,2026/03/28 05:00:00,,7,新莊,0.5,0,良好,81,1.1
30,0.32,0.3,新北市,25.06895,121.481028,0.2,10,10.5,33,32,12,13,5,6.5,,,2026/03/28 05:00:00,,8,菜寮,0.5,0,良好,112,1.9
39,0.2,0.2,新北市,25.07798949,121.36548982,0,3,3.2,44,42,11,9,6,5.6,,,2026/03/28 05:00:00,,9,林口,0.8,1,良好,40,0.9
37,0.19,0.2,新北市,25.1645,121.449239,1,3,4.7,37,40,22,11,6,4.7,,,2026/03/28 05:00:00,,10,淡水,0.9,0,良好,,
28,0.23,0.3,臺北市,25.10334003,121.51666356,0.9,6,7.7,36,30,12,16,5,6.2,,,2026/03/28 05:00:00,,11,士林,0.8,1,良好,13,0.5
33,0.23,0.3,臺北市,25.062361,121.526528,0.6,5,6.5,44,36,13,12,8,7.9,,,2026/03/28 05:00:00,,12,中山,0.6,0,良好,116,1.6
31,0.25,0.3,臺北市,25.046503,121.507972,0.9,6,7.2,42,34,7,10,4,7.4,,,2026/03/28 05:00:00,,13,萬華,1.2,0,良好,97,1.2
39,0.18,0.2,臺北市,25.020608,121.529556,0.4,3,3.6,48,42,8,8,5,4.1,,,2026/03/28 05:00:00,,14,古亭,1.2,1,良好,62,0.6
36,0.2,0.2,臺北市,25.05,121.578611,1.5,3,5,45,39,13,10,7,5.1,,,2026/03/28 05:00:00,,15,松山,1.4,1,良好,72,0.7
37,0.33,0.5,臺北市,25.06331455,121.51342074,2,10,12.4,37,24,8,11,6,9.1,,,2026/03/28 05:00:00,,16,大同,0.8,0,良好,-,-
33,0.24,0.3,桃園市,24.9947107,121.30500531,0.9,6,7.8,35,34,12,14,3,8.2,,,2026/03/28 05:00:00,,17,桃園,0.3,0,良好,37,1.7
39,0.19,0.2,桃園市,25.06100357,121.20251473,1,8,9.1,47,42,15,15,5,5.3,,,2026/03/28 05:00:00,,18,大園,1.1,0,良好,37,5.6
44,0.17,0.2,桃園市,25.03556747,121.08283092,0.4,4,4.8,51,48,10,14,7,6.7,,,2026/03/28 05:00:00,,19,觀音,0.6,0,良好,59,4.7
45,0.28,0.3,桃園市,24.952786,121.203986,1.1,11,12.6,32,31,20,20,10,11.1,,,2026/03/28 05:00:00,,20,平鎮,0.5,0,良好,38,1.8
56,0.21,0.2,桃園市,24.86400048,121.21645772,0.2,6,7.1,41,34,17,23,8,14.2,細懸浮微粒,,2026/03/28 05:00:00,,21,龍潭,0.1,0,普通,41,2.3
44,0.18,0.2,新竹縣,24.90009696,121.03886894,0.8,3,4.2,46,42,,16,26,10.9,,,2026/03/28 05:00:00,,22,湖口,0.5,1,良好,29,3.6
45,0.2,0.2,新竹縣,24.74091408,121.08895493,0.8,3,4.2,40,36,7,13,4,11.1,,,2026/03/28 05:00:00,,23,竹東,0.6,0,良好,58,1.3
46,0.23,0.3,新竹市,24.8056356,120.97236752,0.3,7,7.5,42,34,22,22,9,11.5,,,2026/03/28 05:00:00,,24,新竹,1.3,1,良好,34,2.3
63,0.22,0.3,苗栗縣,24.69690679,120.89869286,0.5,7,8,37,27,18,25,13,16.8,細懸浮微粒,,2026/03/28 05:00:00,,25,頭份,1.4,1,普通,7,1.4
57,0.22,0.2,苗栗縣,24.56499183,120.82011468,1.5,6,7.8,33,30,18,17,11,14.7,細懸浮微粒,,2026/03/28 05:00:00,,26,苗栗,2.1,1,普通,12,1.5
31,0.24,0.2,苗栗縣,24.38248443,120.75956754,0.9,3,4.6,22,23,10,11,5,7.6,,,2026/03/28 05:00:00,,27,三義,0.4,0,良好,14,2.5
54,0.28,0.2,臺中市,24.25699731,120.74252414,1.4,8,9.6,9,19,21,18,14,13.5,細懸浮微粒,,2026/03/28 05:00:00,,28,豐原,1.1,1,普通,41,0.6
59,0.24,0.2,臺中市,24.225628,120.568794,0,5,5.1,28,26,17,24,12,15.5,細懸浮微粒,,2026/03/28 05:00:00,,29,沙鹿,0.5,0,普通,4,1.6
74,0.33,0.3,臺中市,24.09961111,120.67844444,0,10,10,10,15,25,25,23,21,細懸浮微粒,,2026/03/28 05:00:00,,30,大里,1.4,1,普通,132,1.2
61,0.31,0.3,臺中市,24.151958,120.641092,1.1,10,11.3,12,18,22,22,11,16,細懸浮微粒,,2026/03/28 05:00:00,,31,忠明,1.7,1,普通,53,1.2
64,0.3,0.2,臺中市,24.162197,120.616917,1.5,16,18.1,8,20,21,24,19,17.1,細懸浮微粒,,2026/03/28 05:00:00,,32,西屯,1.6,0,普通,39,2
65,0.23,0.2,彰化縣,24.066,120.541519,1.2,8,9.6,22,24,17,22,14,17.5,細懸浮微粒,,2026/03/28 05:00:00,,33,彰化,0.4,1,普通,29,1.4
62,0.36,0.3,彰化縣,24.131672,120.469061,0.9,9,10.7,25,31,14,23,12,16.5,細懸浮微粒,,2026/03/28 05:00:00,,34,線西,1.8,1,普通,48,2.6
70,0.5,0.3,彰化縣,23.925175,120.409653,0.6,12,12.8,24,31,41,33,18,19.5,細懸浮微粒,,2026/03/28 05:00:00,,35,二林,3.1,1,普通,42,2.3
81,0.31,0.3,南投縣,23.913,120.685306,1,11,12,8,16,30,28,24,23.5,細懸浮微粒,,2026/03/28 05:00:00,,36,南投,0.1,0,普通,41,1.3
105,0.3,0.2,雲林縣,23.711853,120.544994,0.2,10,10.5,15,24,52,47,39,32.1,細懸浮微粒,,2026/03/28 05:00:00,,37,斗六,1.2,1,對敏感族群不健康,347,1.6
79,0.45,0.4,雲林縣,23.757547,120.348742,0,9,9.1,25,30,34,31,25,22.7,細懸浮微粒,,2026/03/28 05:00:00,,38,崙背,2.3,1,普通,43,1.2
81,0.38,0.3,嘉義縣,23.554839,120.345531,0.9,6,7.8,26,31,31,30,28,23.3,細懸浮微粒,,2026/03/28 05:00:00,,39,新港,1.2,1,普通,328,1.7
79,0.3,0.2,嘉義縣,23.46538,120.2478,0.8,7,8.5,30,33,24,30,22,22.9,細懸浮微粒,,2026/03/28 05:00:00,,40,朴子,0.9,1,普通,332,0.8
52,0.26,0.2,雲林縣,23.702175,120.19933333,0.1,4,4.6,41,42,15,22,11,13,細懸浮微粒,,2026/03/28 05:00:00,,41,臺西,0.6,1,普通,21,4.4
99,0.31,0.3,嘉義市,23.46477865,120.44125148,0.2,9,9.4,19,25,48,39,39,30,細懸浮微粒,,2026/03/28 05:00:00,,42,嘉義,1.6,1,普通,49,1.4
85,0.45,0.3,臺南市,23.305633,120.31725,1.9,10,12.8,20,29,45,36,33,24.8,細懸浮微粒,,2026/03/28 05:00:00,,43,新營,1.7,1,普通,6,1.4
79,0.42,0.2,臺南市,23.11337642,120.29740529,,,,23,32,51,43,33,22.6,細懸浮微粒,,2026/03/28 05:00:00,,44,善化,2,1,普通,15,0.8
84,0.35,0.2,臺南市,23.048197,120.2175,0.7,7,7.7,26,37,46,32,38,24.4,細懸浮微粒,,2026/03/28 05:00:00,,45,安南,2.1,0,普通,352,2.1
66,0.35,0.2,臺南市,22.98928311,120.21947897,0.5,8,9.4,25,36,50,33,28,17.9,細懸浮微粒,,2026/03/28 05:00:00,,46,臺南,2.3,1,普通,9,2.7
54,0.38,0.2,高雄市,22.883583,120.530542,0.4,5,5.7,20,31,29,25,12,13.5,細懸浮微粒,,2026/03/28 05:00:00,,47,美濃,0.3,0,普通,258,0.4
79,0.28,0.2,高雄市,22.757506,120.305689,0.7,9,10,23,29,45,35,29,22.9,細懸浮微粒,,2026/03/28 05:00:00,,48,橋頭,1.4,1,普通,40,1.2
83,0.33,0.3,高雄市,22.689056,120.332631,0.2,10,11.1,22,29,41,36,32,24.1,細懸浮微粒,,2026/03/28 05:00:00,,49,仁武,1.9,1,普通,324,1.5
82,0.36,0.3,高雄市,22.628126,120.357422,0.1,11,11.7,23,27,42,33,32,24,細懸浮微粒,,2026/03/28 05:00:00,,50,鳳山,1.8,1,普通,248,0.6
82,0.34,0.2,高雄市,22.56413611,120.425311,0.4,9,9.9,22,29,50,38,37,23.9,細懸浮微粒,,2026/03/28 05:00:00,,51,大寮,1.7,1,普通,297,0.6
74,0.35,0.3,高雄市,22.4795,120.41175,0.7,11,12,22,24,44,40,23,20.9,細懸浮微粒,,2026/03/28 05:00:00,,52,林園,1.1,1,普通,17,0.5
74,0.28,0.2,高雄市,22.733667,120.328289,0.5,9,9.9,23,31,45,38,26,20.9,細懸浮微粒,,2026/03/28 05:00:00,,53,楠梓,1.4,1,普通,314,1.1
72,0.37,0.3,高雄市,22.674861,120.292917,0.6,9,9.8,26,30,46,34,26,20.2,細懸浮微粒,,2026/03/28 05:00:00,,54,左營,1.2,1,普通,301,0.7
